Function,FunctionID,Algorithm,Run,FE,RestartIndex,RestartedParticles,RestartRatio,Diversity,Stagnation,BestFitnessAfterRestart,BestErrorAfterRestart
F21,21,PSO-RS,21,251592,1007,5,0.0933301189785573,0.0479171689096004,3,1140.8786035937403,0.0
F21,21,PSO-RS,21,251749,1008,7,0.1211051712197862,0.0435773169969084,3,1140.8786035937403,0.0
F21,21,PSO-RS,21,251904,1009,5,0.0989908334632463,0.0470326822713677,1,1136.7539611696373,0.0
F21,21,PSO-RS,21,252060,1010,6,0.105463088842568,0.0460213923683487,0,1116.903006880232,0.0
F21,21,PSO-RS,21,252216,1011,6,0.1082850437288994,0.0455804619173594,1,1113.4080087729626,0.0
F21,21,PSO-RS,21,252424,1012,8,0.1425651263049902,0.0402241990148452,1,1111.0230672263588,0.0
F21,21,PSO-RS,21,252579,1013,5,0.0894030449086408,0.0485307742330248,0,1105.6383563264535,0.0
F21,21,PSO-RS,21,252735,1014,6,0.1163779046760392,0.0443159523943688,0,1104.1314193596097,0.0
F21,21,PSO-RS,21,252891,1015,6,0.1198645371646895,0.0437711660680172,0,1092.4756949892208,0.0
F21,21,PSO-RS,21,253046,1016,5,0.0960039482710068,0.0474993830826551,0,1085.2621615797218,0.0
F21,21,PSO-RS,21,253151,1017,5,0.0885449853075364,0.0486648460456974,0,1076.8145696489094,0.0
F21,21,PSO-RS,21,253307,1018,6,0.1091254103548325,0.0454491546320574,0,1075.5397148757886,0.0
F21,21,PSO-RS,21,253464,1019,7,0.127943695384466,0.0425087975961771,0,1066.660396798005,0.0
F21,21,PSO-RS,21,253620,1020,6,0.1027442997232912,0.0464462031682357,3,1066.660396798005,0.0
F21,21,PSO-RS,21,253777,1021,7,0.1202131382239561,0.0437166971525068,3,1066.660396798005,0.0
F21,21,PSO-RS,21,253932,1022,5,0.0923929836194859,0.0480635963094553,1,1065.4072594122592,0.0
F21,21,PSO-RS,21,254089,1023,7,0.1341061973507483,0.0415459066639455,0,1065.0447815203097,0.0
F21,21,PSO-RS,21,254245,1024,6,0.1061124091343795,0.0459199360727531,1,1062.387108583537,0.0
F21,21,PSO-RS,21,254402,1025,7,0.1339645677455902,0.0415680362897515,0,1060.4151027739708,0.0
F21,21,PSO-RS,21,254558,1026,6,0.1022658626040031,0.0465209589681245,3,1060.4151027739708,0.0
F21,21,PSO-RS,21,254766,1027,8,0.1505633988791547,0.038974468925132,0,1058.3932794135085,0.0
F21,21,PSO-RS,21,254921,1028,5,0.0887298552114559,0.04863596012321,1,1056.903124729773,0.0
F21,21,PSO-RS,21,255078,1029,7,0.138178208024258,0.0409096549962096,0,1053.0226513990888,0.0
F21,21,PSO-RS,21,255284,1030,6,0.1114499610720319,0.045085943582495,4,1053.0226513990888,0.0
F21,21,PSO-RS,21,255439,1031,5,0.0937291832096434,0.0478548151234932,0,1052.4877345205157,0.0
F21,21,PSO-RS,21,255596,1032,7,0.1373499785024143,0.0410390658589977,1,1050.5798945166118,0.0
F21,21,PSO-RS,21,255753,1033,7,0.1276741737749591,0.0425509103476626,0,1048.3154400485018,0.0
F21,21,PSO-RS,21,255908,1034,5,0.090495665298868,0.0483600522970518,2,1048.1313213242645,0.0
F21,21,PSO-RS,21,256065,1035,7,0.1303055198177927,0.0421397625284698,2,1047.2212918943253,0.0
F21,21,PSO-RS,21,256221,1036,6,0.1027023150673765,0.0464527632707224,0,1045.720325975096,0.0
F21,21,PSO-RS,21,256377,1037,6,0.1152794404274786,0.0444875874332064,1,1043.875954354346,0.0
F21,21,PSO-RS,21,256584,1038,7,0.1323891818745338,0.041814190332104,0,1039.5507289853442,0.0
F21,21,PSO-RS,21,256739,1039,5,0.0821333333333333,0.0496896442773668,1,1038.4193452280576,0.0
F21,21,PSO-RS,21,256895,1040,6,0.1187721981024512,0.043941844046492,0,1037.6753768575504,0.0
F21,21,PSO-RS,21,257052,1041,7,0.1311652469655547,0.042005430161632,1,1037.4750357124767,0.0
F21,21,PSO-RS,21,257207,1042,5,0.0821333333333333,0.0498073060964662,1,1036.722632724567,0.0
F21,21,PSO-RS,21,257364,1043,7,0.128322513156625,0.0424496073192773,0,1036.3578041812389,0.0
F21,21,PSO-RS,21,257521,1044,7,0.1308564723135006,0.0420536762010155,3,1036.3578041812389,0.0
F21,21,PSO-RS,21,257676,1045,5,0.0834885465848494,0.0494549145961172,1,1036.1815844833611,0.0
F21,21,PSO-RS,21,257832,1046,6,0.1181909116253032,0.0440326700585463,0,1035.9653824237362,0.0
F21,21,PSO-RS,21,257991,1047,9,0.1612651508015082,0.0373023201872643,3,1035.9653824237362,0.0
F21,21,PSO-RS,21,258146,1048,5,0.083223871383957,0.0494962700962567,0,1035.930974064359,0.0
F21,21,PSO-RS,21,258303,1049,7,0.1300085129919735,0.0421861698450041,0,1035.774631069806,0.0
F21,21,PSO-RS,21,258460,1050,7,0.121249492558275,0.0435547667877695,0,1035.6221427579069,0.0
F21,21,PSO-RS,21,258616,1051,6,0.1061685290604305,0.0459111673343077,0,1035.4743175752008,0.0
F21,21,PSO-RS,21,258773,1052,7,0.1201034162881476,0.0437338412049769,1,1035.4030472090762,0.0
F21,21,PSO-RS,21,258930,1053,7,0.1289561973593646,0.0423505941625992,3,1035.4030472090762,0.0
F21,21,PSO-RS,21,259136,1054,6,0.1176938149505709,0.0441103414139732,0,1035.2473004873564,0.0
F21,21,PSO-RS,21,259291,1055,5,0.0847008000476862,0.049265499992549,0,1035.15887047497,0.0
F21,21,PSO-RS,21,259447,1056,6,0.107823773989276,0.0456525353141756,0,1035.1042910766066,0.0
F21,21,PSO-RS,21,259656,1057,9,0.1702349406466324,0.0359007905239636,0,1035.10103345502,0.0
F21,21,PSO-RS,21,259811,1058,5,0.0898515353923213,0.0484606975949497,0,1035.0736760051748,0.0
F21,21,PSO-RS,21,259968,1059,7,0.1264936728009491,0.0427353636248517,3,1035.0736760051748,0.0
F21,21,PSO-RS,21,260175,1060,7,0.1321271176953666,0.0418551378600989,0,1035.047201511,0.0
F21,21,PSO-RS,21,260330,1061,5,0.0988902453811655,0.0470483991591928,1,1035.0324377770744,0.0
F21,21,PSO-RS,21,260485,1062,5,0.0871655822638312,0.0488803777712763,1,1035.0254061565909,0.0
F21,21,PSO-RS,21,260642,1063,7,0.1347504350589134,0.0414452445220447,0,1035.0155359596229,0.0
F21,21,PSO-RS,21,260799,1064,7,0.1314525783642173,0.041960534630591,0,1035.0138891787803,0.0
F21,21,PSO-RS,21,260956,1065,7,0.139277408211536,0.0407379049669475,0,1034.9757801091046,0.0
F21,21,PSO-RS,21,261113,1066,7,0.1364345996040812,0.0411820938118623,1,1034.9732914374297,0.0
F21,21,PSO-RS,21,261270,1067,7,0.1203351681141434,0.043697629982165,0,1034.921775365514,0.0
F21,21,PSO-RS,21,261427,1068,7,0.1300545096622542,0.0421789828652727,2,1034.9183211505865,0.0
F21,21,PSO-RS,21,261584,1069,7,0.123504012869674,0.0432024979891134,2,1034.916415583304,0.0
F21,21,PSO-RS,21,261741,1070,7,0.1393040811414903,0.0407337373216421,1,1034.912757819318,0.0
F21,21,PSO-RS,21,261897,1071,6,0.114928535827259,0.0445424162769907,0,1034.9107478696258,0.0
F21,21,PSO-RS,21,262054,1072,7,0.1381119423751767,0.0409200090038786,0,1034.8697721078368,0.0
F21,21,PSO-RS,21,262212,1073,8,0.1486483786454648,0.0392736908366461,0,1034.8541573348384,0.0
F21,21,PSO-RS,21,262368,1074,6,0.1039653621965492,0.0462554121567891,0,1034.8529813121772,0.0
F21,21,PSO-RS,21,262527,1075,9,0.163008673432898,0.0370298947761096,0,1034.7924766403762,0.0
F21,21,PSO-RS,21,262735,1076,8,0.1577812356549153,0.0378466819289194,0,1034.690894600104,0.0
F21,21,ARPSO-Local,1,102980,332,5,0.0980354969038105,0.0471819536087796,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103036,333,6,0.1058167818175276,0.0459661278410113,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103091,334,5,0.0933709193393334,0.0479107938532291,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103146,335,5,0.0886042956253637,0.0486555788085369,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103202,336,6,0.1156817996839638,0.0444247187993806,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103258,337,6,0.1030896825827928,0.0463922370964386,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103314,338,6,0.1136605697853875,0.0447405359710332,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103370,339,6,0.1104722718444521,0.0452387075243043,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103426,340,6,0.1043307372716722,0.0461983223013012,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103482,341,6,0.1149008923673047,0.0445467355676086,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103538,342,6,0.1053723871013043,0.0460355645154212,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103594,343,6,0.1019702241977607,0.0465671524690998,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103649,344,5,0.0879880210926989,0.0487518717042657,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103705,345,6,0.1066050961555983,0.0458429537256877,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103761,346,6,0.1012207687502667,0.0466842548827708,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103817,347,6,0.1135123515231985,0.0447636950745002,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103872,348,5,0.0924694398539885,0.0480516500228142,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103928,349,6,0.1113920476194091,0.0450949925594673,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,103984,350,6,0.1062765379521693,0.0458942909449735,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104040,351,6,0.1050524756688085,0.0460855506767486,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104096,352,6,0.1043026677023077,0.0462027081715144,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104152,353,6,0.1168576196596369,0.0442409969281817,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104208,354,6,0.1066061548344472,0.0458427883071176,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104264,355,6,0.1122826465625149,0.044955836474607,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104320,356,6,0.1132399673192179,0.0448062551063721,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104377,357,7,0.1292264615003384,0.0423083653905721,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104433,358,6,0.1150482465615272,0.0445237114747613,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104489,359,6,0.1105587603351723,0.0452251936976293,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104545,360,6,0.1148071884897646,0.0445613767984742,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104601,361,6,0.1120298752190926,0.0449953319970167,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104658,362,7,0.1344097628558069,0.0414984745537801,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104714,363,6,0.1039249397973174,0.0462617281566691,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104770,364,6,0.1071366895795629,0.0457598922531932,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104826,365,6,0.1075357712017157,0.0456975357497319,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104882,366,6,0.1139552183714611,0.0446944971294592,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104939,367,7,0.1286655193340044,0.0423960126040618,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,104996,368,7,0.1289470876549036,0.0423520175539213,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,105052,369,6,0.1178405872545042,0.0440874082414837,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,105109,370,7,0.1204233358461055,0.043683853774046,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,105166,371,7,0.1202456654177795,0.0437116147784719,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,105222,372,6,0.1190825309276674,0.0438933545425519,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,105279,373,7,0.1272050924650405,0.0426242043023374,1,2146.7300696624134,46.73006966241337
F21,21,ARPSO-Local,1,105335,374,6,0.1119412549984756,0.0450091789064881,0,2144.909251130761,44.90925113076082
F21,21,ARPSO-Local,1,105391,375,6,0.1175092729663247,0.0441391760990117,0,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,105447,376,6,0.1079495937553639,0.0456328759757243,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,105503,377,6,0.1049824844393604,0.0460964868063499,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,105559,378,6,0.1008194328197432,0.0467469636219151,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,105614,379,5,0.0976379146462883,0.0472440758365174,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,105669,380,5,0.0950995256542292,0.0476406991165266,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,105725,381,6,0.1106720516649439,0.0452074919273525,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,105781,382,6,0.1070229087855606,0.0457776705022561,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,105836,383,5,0.0995645861909464,0.0469430334076646,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,105892,384,6,0.104698930977996,0.0461407920346881,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,105947,385,5,0.0946321292694697,0.0477137298016453,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106003,386,6,0.1074755869182937,0.0457069395440166,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106058,387,5,0.0985391743315216,0.0471032540106997,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106115,388,7,0.1202443782672735,0.0437118158957385,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106171,389,6,0.1049811941283448,0.0460966884174461,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106228,390,7,0.1227979237094026,0.0433128244204058,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106284,391,6,0.1099106423203369,0.0453264621374473,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106339,392,5,0.0977041476495493,0.0472337269297579,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106394,393,5,0.0990643547428972,0.0470211945714223,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106450,394,6,0.1097834577932245,0.0453463347198086,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106506,395,6,0.1095618013016351,0.0453809685466195,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106612,396,6,0.1081153537584918,0.0456069759752356,2,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106668,397,6,0.1013063657552735,0.0466708803507385,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106724,398,6,0.1073909936784993,0.0457201572377344,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106829,399,5,0.0888594341899515,0.04861571340782,2,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106884,400,5,0.0951575949360929,0.0476316257912354,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106939,401,5,0.0905671430800703,0.048348883893739,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,106994,402,5,0.0947159201674865,0.0477006374738302,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107050,403,6,0.1087073834666905,0.0455144713333296,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107106,404,6,0.1055770025586458,0.0460035933502115,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107162,405,6,0.1058781618853454,0.0459565372054147,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107218,406,6,0.1134425675996344,0.0447745988125571,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107274,407,6,0.1125996875850726,0.0449062988148324,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107330,408,6,0.1065823329996251,0.0458465104688085,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107387,409,7,0.1308461370031092,0.0420552910932641,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107443,410,6,0.1146716474742691,0.0445825550821454,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107499,411,6,0.1154329729956269,0.0444635979694332,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107556,412,7,0.1257649767813483,0.0428492223779143,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107612,413,6,0.1156745738971568,0.0444258478285692,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107669,414,7,0.1265330270821165,0.0427292145184193,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107725,415,6,0.1190616076043329,0.0438966238118229,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107782,416,7,0.1302919694851272,0.0421418797679488,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107838,417,6,0.117507488277203,0.044139454956687,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107895,418,7,0.124366476466081,0.0430677380521748,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,107951,419,6,0.1170833803731872,0.0442057218166895,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,108008,420,7,0.1304682237329906,0.0421143400417202,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,108065,421,7,0.1334697442460629,0.0416453524615526,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,108122,422,7,0.1240902798763063,0.0431108937693271,1,2130.010314806341,30.01031480634083
F21,21,ARPSO-Local,1,108179,423,7,0.1270943809071539,0.0426415029832571,0,2117.752927609016,17.752927609015842
F21,21,ARPSO-Local,1,108237,424,8,0.1430441931833559,0.0401493448151006,1,2117.752927609016,17.752927609015842
F21,21,ARPSO-Local,1,108294,425,7,0.1231708597463902,0.0432545531646265,0,2100.414482291606,0.4144822916059638
F21,21,ARPSO-Local,1,108350,426,6,0.1011786098530308,0.0466908422104639,1,2100.414482291606,0.4144822916059638
F21,21,ARPSO-Local,1,108405,427,5,0.0972041023547064,0.0473118590070771,1,2100.414482291606,0.4144822916059638
F21,21,ARPSO-Local,1,108460,428,5,0.0885569230481357,0.0486629807737288,0,2088.3010173834373,0.0
F21,21,ARPSO-Local,1,108515,429,5,0.0917902471517742,0.0481577738825352,1,2088.3010173834373,0.0
F21,21,ARPSO-Local,1,108570,430,5,0.0999023754386639,0.0468902538377087,1,2088.3010173834373,0.0
F21,21,ARPSO-Local,1,108627,431,7,0.1219048311895212,0.0434523701266373,1,2088.3010173834373,0.0
F21,21,ARPSO-Local,1,108682,432,5,0.0884232848211972,0.0486838617466879,1,2088.3010173834373,0.0
F21,21,ARPSO-Local,1,108738,433,6,0.1022340897291594,0.0465259234798188,1,2088.3010173834373,0.0
F21,21,ARPSO-Local,1,108794,434,6,0.1001726437089517,0.0468480244204763,1,2088.3010173834373,0.0
F21,21,ARPSO-Local,1,108850,435,6,0.1142733325630885,0.0446447917870174,1,2088.3010173834373,0.0
F21,21,ARPSO-Local,1,108906,436,6,0.1037461731447008,0.0462896604461404,0,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109013,437,7,0.1242647695984738,0.0430836297502384,2,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109068,438,5,0.0874699155779177,0.0488328256909503,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109123,439,5,0.0999407774601072,0.0468842535218582,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109178,440,5,0.0821333333333333,0.0497660160356102,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109234,441,6,0.1058703378475734,0.0459577597113166,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109289,442,5,0.098426716056857,0.047120825616116,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109345,443,6,0.101355784038871,0.0466631587439264,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109452,444,7,0.1303126856264324,0.0421386428708699,2,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109507,445,5,0.0940154627109148,0.0478100839514195,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109563,446,6,0.1199984736220929,0.0437502384965479,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109618,447,5,0.096014572327289,0.047497723073861,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109673,448,5,0.0970323988439303,0.0473386876806358,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109729,449,6,0.1076761366728515,0.0456756036448669,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109785,450,6,0.104761358504028,0.0461310377337456,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109840,451,5,0.0902450974549016,0.0483992035226716,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109895,452,5,0.0965168214994087,0.0474192466407173,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,109951,453,6,0.1162285289058295,0.0443392923584641,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,110007,454,6,0.1061693524486802,0.0459110386798937,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,110062,455,5,0.0985701033981021,0.0470984213440465,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,110119,456,7,0.1230792073616046,0.0432688738497492,1,2083.385500480169,0.0
F21,21,ARPSO-Local,1,110175,457,6,0.1085412714634615,0.0455404263338341,0,2080.455525625868,0.0
F21,21,ARPSO-Local,1,110231,458,6,0.1145177745009384,0.0446065977342283,1,2080.455525625868,0.0
F21,21,ARPSO-Local,1,110287,459,6,0.1013096676690396,0.0466703644267125,1,2080.455525625868,0.0
F21,21,ARPSO-Local,1,110343,460,6,0.1060515210697122,0.0459294498328574,1,2080.455525625868,0.0
F21,21,ARPSO-Local,1,110399,461,6,0.1185254193548387,0.0439804032258064,0,2079.4772076416048,0.0
F21,21,ARPSO-Local,1,110454,462,5,0.093562551092595,0.047880851391782,0,2079.2676264269226,0.0
F21,21,ARPSO-Local,1,110512,463,8,0.1413947349382692,0.0404070726658954,1,2079.2676264269226,0.0
F21,21,ARPSO-Local,1,110567,464,5,0.0989251455292637,0.0470429460110525,0,2079.1306854214195,0.0
F21,21,ARPSO-Local,1,110624,465,7,0.1224345794283452,0.043369596964321,1,2079.1306854214195,0.0
F21,21,ARPSO-Local,1,110680,466,6,0.1020585400735294,0.046553353113511,1,2079.1306854214195,0.0
F21,21,ARPSO-Local,1,110736,467,6,0.1078172528956851,0.0456535542350491,1,2079.1306854214195,0.0
F21,21,ARPSO-Local,1,110792,468,6,0.1149376243439583,0.0445409961962565,1,2079.1306854214195,0.0
F21,21,ARPSO-Local,1,110849,469,7,0.1233871304298459,0.0432207608703365,1,2079.1306854214195,0.0
F21,21,ARPSO-Local,1,110905,470,6,0.1154644851627031,0.0444586741933276,1,2079.1306854214195,0.0
F21,21,ARPSO-Local,1,110962,471,7,0.1340229648127686,0.0415589117480049,1,2079.1306854214195,0.0
F21,21,ARPSO-Local,1,111019,472,7,0.1216310993991411,0.0434951407188842,1,2079.1306854214195,0.0
F21,21,ARPSO-Local,1,111076,473,7,0.1256312286103028,0.0428701205296401,0,2077.8047579926706,0.0
F21,21,ARPSO-Local,1,111133,474,7,0.1286581447667097,0.0423971648802016,0,2077.5514729374736,0.0
F21,21,ARPSO-Local,1,111190,475,7,0.1302168311211094,0.0421536201373266,1,2077.5514729374736,0.0
F21,21,ARPSO-Local,1,111247,476,7,0.127846173364111,0.0425240354118576,0,2077.170856596204,0.0
F21,21,ARPSO-Local,1,111303,477,6,0.11741676263644,0.0441536308380562,1,2077.170856596204,0.0
F21,21,ARPSO-Local,1,111360,478,7,0.1260614780052656,0.0428028940616772,1,2077.170856596204,0.0
F21,21,ARPSO-Local,1,111417,479,7,0.1232629249150017,0.0432401679820309,0,2076.900184513926,0.0
F21,21,ARPSO-Local,1,111474,480,7,0.1344836109286901,0.0414869357923921,0,2076.3133966820465,0.0
F21,21,ARPSO-Local,1,111531,481,7,0.1242624225120883,0.0430839964824862,0,2076.0867894666503,0.0
F21,21,ARPSO-Local,1,111588,482,7,0.1235870369179236,0.0431895254815744,0,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,111644,483,6,0.1150162292658726,0.0445287141772074,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,111702,484,8,0.1406164327717327,0.0405286823794167,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,111758,485,6,0.11386127460753,0.0447091758425734,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,111815,486,7,0.1329382960056331,0.0417283912491198,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,111872,487,7,0.1234608097823495,0.0432092484715078,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,111929,488,7,0.1261433804661751,0.0427900968021601,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,111986,489,7,0.1373297321519522,0.0410422293512574,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112043,490,7,0.1301644247734095,0.0421618086291547,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112101,491,8,0.1511972438648541,0.0388754306461165,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112157,492,6,0.1190899789130868,0.0438921907948301,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112214,493,7,0.1359239572165154,0.0412618816849194,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112270,494,6,0.1159678246211085,0.0443800274029517,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112327,495,7,0.1296609236526907,0.042240480679267,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112384,496,7,0.1303876083297923,0.0421269361984699,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112441,497,7,0.1241793454650662,0.0430969772710834,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112496,498,5,0.0938003924281896,0.0478436886830953,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112553,499,7,0.1346697249051597,0.0414578554835688,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112610,500,7,0.1344920791426575,0.0414856126339597,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112667,501,7,0.1233374602558643,0.0432285218350212,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112723,502,6,0.1158433086872089,0.0443994830176236,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112780,503,7,0.122974817849439,0.0432851847110251,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112837,504,7,0.1285441260303652,0.0424149803077554,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112894,505,7,0.1342530250036291,0.0415229648431829,1,2076.0225510344567,0.0
F21,21,ARPSO-Local,1,112950,506,6,0.1159484607864995,0.0443830530021094,1,2076.0225510344567,0.0
