source_file,Algorithm,Function,__rows,BestValue__sum,BestValue__count,BestValue__min,BestValue__max,RestartCount__sum,RestartCount__count,RestartCount__min,RestartCount__max,RuntimeSeconds__sum,RuntimeSeconds__count,RuntimeSeconds__min,RuntimeSeconds__max,BestValue__mean,RestartCount__mean,RuntimeSeconds__mean
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F22,30,-30078.185734651535,30,-4269.33334837916,99.70021980688898,0,30,0,0,1827.1168009999965,30,56.94323180000356,67.8382746999996,-1002.6061911550512,0.0,60.90389336666655
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F23,30,6000.000000000065,30,200.0,200.0000000000064,0,30,0,0,2113.572746600039,30,66.44557850000274,84.76761729999271,200.00000000000216,0.0,70.45242488666797
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F24,30,6000.000000000022,30,200.0,200.00000000000276,0,30,0,0,2208.005219099985,30,63.87116700000479,85.57416720000037,200.00000000000074,0.0,73.6001739699995
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F25,30,12618.319856288328,30,420.4225576200388,421.09599335547,0,30,0,0,2296.6146339001134,30,71.12290940000094,83.04493550000188,420.6106618762776,0.0,76.55382113000378
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F26,30,25010.675981567863,30,825.3733197508645,873.0538823628904,0,30,0,0,7812.736569500004,30,248.60522680000577,270.4679344000033,833.6891993855954,0.0,260.4245523166668
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F27,30,14714.414613778505,30,461.9535674962008,538.1863681214427,0,30,0,0,7322.300546300001,30,238.68718349997653,252.76337240001885,490.48048712595016,0.0,244.0766848766667
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F28,30,161.80420249059944,30,4.547473508864641e-13,161.80420249058216,0,30,0,0,5782.256799099967,30,174.75677849998465,241.3260530999978,5.393473416353315,0.0,192.74189330333223
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F29,30,100400.52096690971,30,1494.09470206669,6858.069272531333,0,30,0,0,7893.102656900039,30,257.7919028000033,265.5160413999984,3346.6840322303237,0.0,263.10342189666795
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F3,30,1.1937117960769685e-12,30,0.0,5.684341886080803e-14,0,30,0,0,667.369214899998,30,19.85944649999874,23.289171100001116,3.9790393202565614e-14,0.0,22.245640496666603
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F4,30,1034.8046054232734,30,29.4597730085012,72.73645413575821,0,30,0,0,751.2119001000028,30,24.184155300001294,25.974190500000987,34.49348684744245,0.0,25.040396670000096
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F5,30,967.1057389656735,30,16.914298932766997,151.47553728406683,0,30,0,0,692.599291700004,30,22.273299000000407,24.11900760000208,32.23685796552245,0.0,23.086643056666798
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F6,30,2.7952887649007607e-07,30,4.547473508864641e-13,8.215465641114862e-08,0,30,0,0,1651.6287671000027,30,52.82211690000258,63.04373190000115,9.31762921633587e-09,0.0,55.05429223666676
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F7,30,3153.5535983529485,30,44.99414950266521,207.9897235819974,0,30,0,0,880.0045527999864,30,28.14995920000365,30.00898700000107,105.11845327843162,0.0,29.33348509333288
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F8,30,8079.895715368724,30,50.00001116454894,333.60416023035987,0,30,0,0,1324.7965710999924,30,42.6966287000032,45.74910929999896,269.32985717895747,0.0,44.15988570333308
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,DE,CEC2017-F9,30,2.354465576867596,30,0.0,0.4543240185910235,0,30,0,0,895.2608483000222,30,29.03738999999769,31.32782120000047,0.07848218589558655,0.0,29.842028276667406
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F1,30,819733752.3169992,30,13576369.985993316,41172523.90394583,0,30,0,0,480.94651919999524,30,13.863273700000718,17.49657119999756,27324458.41056664,0.0,16.031550639999843
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F10,30,-79917.24681658484,30,-5443.9746768129735,-1067.5300858469143,0,30,0,0,1124.996027600042,30,35.836513000002014,39.59713750000083,-2663.9082272194946,0.0,37.49986758666807
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F11,30,337655.986862067,30,2962.1688939882515,30756.09147583635,0,30,0,0,848.4436024000024,30,27.166466800001217,31.259219800005667,11255.199562068901,0.0,28.281453413333413
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F12,30,32479531.390393764,30,384727.4861125639,2339187.9636335056,0,30,0,0,1468.7443831999844,30,46.80304669999896,51.59021080000093,1082651.0463464588,0.0,48.95814610666615
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F13,30,975672.155264609,30,9123.890179134663,71718.2709832888,0,30,0,0,941.6354444000099,30,30.129381799997645,32.62314709999919,32522.40517548697,0.0,31.387848146666997
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F14,30,2283636.1751364954,30,10666.30749234728,199458.24815997333,0,30,0,0,1107.5805276000028,30,35.74049930000183,38.67527079999854,76121.20583788319,0.0,36.91935092000009
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F15,30,564749.4387284947,30,6472.793835995096,37351.94293133786,0,30,0,0,913.3544671999989,30,29.576615600002697,31.01614790000167,18824.98129094982,0.0,30.44514890666663
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F16,30,-8676.634644751202,30,-603.5914202359163,251.96696408002916,0,30,0,0,2219.720508899998,30,73.07315340000059,75.52685249999922,-289.22115482504006,0.0,73.99068362999994
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F17,30,34034.73025840561,30,426.6632670301019,2018.5050853108169,0,30,0,0,5328.123225699972,30,174.8541383000047,180.36648109999803,1134.4910086135203,0.0,177.6041075233324
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F18,30,717770.754213946,30,6174.048422547002,91968.51270052067,0,30,0,0,895.6380979999958,30,28.93968999999925,30.72984010000073,23925.691807131534,0.0,29.854603266666526
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F19,30,292392.6891742125,30,2648.0767145682203,24765.28232408453,0,30,0,0,3130.9676334000105,30,102.60694409999996,106.17447220000032,9746.42297247375,0.0,104.36558778000035
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F20,30,1011.705842968214,30,-369.27494628613226,489.77680247883154,0,30,0,0,5916.030943900012,30,194.3198093999963,199.96995470000547,33.72352809894047,0.0,197.20103146333375
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F21,30,11560.974567200152,30,224.37515859312495,504.2947154822528,0,30,0,0,1215.8161884999863,30,38.34260020000511,48.60498940000252,385.36581890667173,0.0,40.52720628333288
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F22,30,-284688.92761344294,30,-11133.506978228044,-7300.987121710164,0,30,0,0,1559.8889384999784,30,50.40058639999188,53.08620439999504,-9489.630920448099,0.0,51.99629794999928
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F23,30,23253.696663635357,30,564.9595000185609,994.3478752377004,0,30,0,0,1854.9657341999264,30,60.50598929999978,63.61813030000485,775.1232221211786,0.0,61.83219113999755
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F24,30,18359.201753786725,30,521.7080519153451,736.173799828653,0,30,0,0,1856.2872373999853,30,54.3090913999913,65.75876029999927,611.9733917928909,0.0,61.876241246666176
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F25,30,12745.844681229242,30,422.6828147030842,435.5721671628635,0,30,0,0,2147.063042499969,30,67.89389399999345,75.90745249998872,424.86148937430806,0.0,71.5687680833323
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F26,30,23571.863504839628,30,692.1320680436629,834.4718841295289,0,30,0,0,7444.026940499956,30,226.49062989999948,272.70692879999115,785.7287834946543,0.0,248.13423134999854
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F27,30,15259.855934688287,30,462.285094964921,549.9789652627474,0,30,0,0,7007.1986483999935,30,230.23874319999595,236.8769195000059,508.66186448960957,0.0,233.5732882799998
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F28,30,1761.2766580702778,30,49.960863621960925,69.30710615685075,0,30,0,0,6959.072875599959,30,227.9170408000064,234.6260945000104,58.70922193567593,0.0,231.96909585333196
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F29,30,547908.2942681147,30,5783.448356483743,68181.41366102401,0,30,0,0,7708.2927127000585,30,253.6330415000266,259.2482261999976,18263.60980893716,0.0,256.94309042333526
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F3,30,3741.2991656321337,30,59.56574130660192,269.48891356676813,0,30,0,0,507.9878682999988,30,14.564072799999847,20.435714399998687,124.70997218773779,0.0,16.932928943333295
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F30,30,1461981.13625395,30,22537.141898996048,350553.8062906682,0,30,0,0,6318.409504800045,30,197.06461840000705,219.46217720001005,48732.70454179833,0.0,210.61365016000153
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F4,30,1603.618818606123,30,31.26679866991276,148.98546218208685,0,30,0,0,632.6856573999903,30,20.283047900000383,21.964996900002006,53.45396062020411,0.0,21.08952191333301
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F5,30,7973.5233448887275,30,192.59646905934144,351.5687411285801,0,30,0,0,568.6633934999845,30,18.275556399999918,19.380657800000336,265.7841114962909,0.0,18.955446449999485
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F6,30,0.006573686815499291,30,1.364537865811144e-05,0.0009237548798637,0,30,0,0,1495.9304580999997,30,48.440135500000906,54.098546900000656,0.00021912289384997636,0.0,49.86434860333332
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F7,30,35788.96082343983,30,882.185899586867,1680.8655423803923,0,30,0,0,734.0495146999783,30,23.75176139999894,25.138065400002237,1192.9653607813277,0.0,24.468317156665943
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F8,30,4577.327895377428,30,87.65548711927352,260.150486325412,0,30,0,0,1162.1704733000224,30,37.35759849999886,41.03675420000218,152.57759651258093,0.0,38.739015776667415
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,GA,CEC2017-F9,30,39.651966845201514,30,0.0344974052417228,5.121743586152547,0,30,0,0,783.476761199985,30,24.15408159999788,28.28149549999944,1.3217322281733839,0.0,26.1158920399995
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F1,30,13826283629.621246,30,40.91752459703525,3872190065.4342856,0,30,0,0,128.06290309999167,30,3.3306838999997126,4.978173700001207,460876120.9873749,0.0,4.268763436666389
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F10,30,-112814.32537262165,30,-6784.281000380921,-1393.8799784617822,0,30,0,0,733.7241697000136,30,22.90423020000162,25.86971669999912,-3760.4775124207217,0.0,24.457472323333786
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F11,30,986358.1440492896,30,650.1842645303816,99969.96847419965,0,30,0,0,544.1476258999828,30,17.30989949999639,18.963317699999607,32878.604801642985,0.0,18.138254196666093
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F12,30,1317675688.3438678,30,2004.890356057901,1166282516.506976,0,30,0,0,1051.1763266000198,30,32.798726900000474,36.15481049999653,43922522.94479559,0.0,35.03921088666733
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F13,30,63578086.50287781,30,4510.538324986692,59979034.74997565,0,30,0,0,553.532898700003,30,17.68622940000205,19.77354750000086,2119269.550095927,0.0,18.451096623333434
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F14,30,654199.1815122939,30,515.4921572948933,86268.36109013064,0,30,0,0,718.8020130000004,30,22.49853340000118,27.41644730000553,21806.639383743128,0.0,23.960067100000014
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F15,30,1990180.2215603546,30,6195.351066719872,183642.5795827568,0,30,0,0,622.1100165999887,30,17.1135837000038,23.37416729999677,66339.34071867849,0.0,20.737000553332958
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F16,30,6574792.476832363,30,-804.2507809511591,6342929.4406524645,0,30,0,0,1825.8037379000089,30,59.45242380000127,61.78466269999626,219159.74922774543,0.0,60.860124596666964
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F17,30,86111.45649134563,30,-218.78024089074663,50140.60129296459,0,30,0,0,5005.492887999993,30,163.1213143999994,170.89126730000137,2870.381883044854,0.0,166.84976293333312
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F18,30,355280.44428158976,30,2626.9863026809817,59457.35872520538,0,30,0,0,584.9010426999812,30,18.99887309999758,20.064702199997555,11842.681476052992,0.0,19.496701423332706
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F19,30,1083165.714795458,30,186.5084328694288,136831.80379838886,0,30,0,0,2775.6392972999893,30,91.10635750000074,94.13464449999448,36105.523826515266,0.0,92.52130990999964
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F20,30,-2348.9420932785156,30,-439.0639010795403,227.6974752433725,0,30,0,0,5554.4705535999965,30,181.16281320000417,188.87947319999512,-78.29806977595052,0.0,185.1490184533332
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F21,30,23326.691445987744,30,269.02558378795857,1733.7629101969687,0,30,0,0,833.4217245999898,30,26.95427699999709,28.546216799994,777.5563815329248,0.0,27.780724153332994
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F22,30,-95970.26811860011,30,-7190.290041468415,-398.91121720891465,0,30,0,0,1309.0744505999755,30,39.72523979999824,49.261729500009096,-3199.0089372866705,0.0,43.635815019999185
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F23,30,168874.89274498762,30,385.5510351139451,11945.35003864638,0,30,0,0,1489.0144679999794,30,48.27909060000093,51.40289280000434,5629.163091499588,0.0,49.633815599999316
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F24,30,129972.70918413352,30,200.00000000000136,8820.699349672068,0,30,0,0,1358.2002361999912,30,43.44798470000387,48.31680290000804,4332.423639471117,0.0,45.27334120666637
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F25,30,13106.267768165371,30,420.8809416893951,611.1926720339147,0,30,0,0,1702.3999999000662,30,53.74140480000642,62.21163809999416,436.87559227217906,0.0,56.74666666333554
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F26,30,31545.55447313172,30,844.9277501139659,1796.1348321828757,0,30,0,0,6726.627376400007,30,216.8872438000108,239.3673783000122,1051.518482437724,0.0,224.2209125466669
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F27,30,15933.290408311728,30,471.6077528429705,588.3377547626637,0,30,0,0,6581.138493199993,30,214.6324397999997,223.3414858999895,531.1096802770576,0.0,219.37128310666643
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F28,30,14030.508461977912,30,198.97345765798943,746.3125627982636,0,30,0,0,6443.395753700024,30,211.1634043999948,218.94831930001965,467.6836153992637,0.0,214.77985845666748
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F29,30,6836462.512585702,30,1859.1045447732804,3257339.4808543385,0,30,0,0,9493.789771199983,30,311.0195791999868,321.01143870002124,227882.08375285674,0.0,316.45965903999945
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F3,30,2392.4431537044,30,5.684341886080803e-14,1822.178492439988,0,30,0,0,179.80675750001683,30,5.420890900000813,6.753918599999452,79.74810512348,0.0,5.993558583333894
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F30,30,1339947.2404610272,30,5552.574500710594,136392.69506849375,0,30,0,0,4172.423756800039,30,137.32415760000004,141.46433779998915,44664.908015367575,0.0,139.08079189333463
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F4,30,1597.8885467177092,30,31.810711664705536,177.62833180586665,0,30,0,0,237.10869370000364,30,7.621556199999759,8.306858200001443,53.262951557256976,0.0,7.903623123333455
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F5,30,16933.52562786667,30,70.64199728962319,3646.547463868317,0,30,0,0,182.0884150999882,30,5.669565799998964,6.621818200001144,564.4508542622224,0.0,6.0696138366662735
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F6,30,0.0018062865021873538,30,2.8524027584353457e-10,0.0009745231982378,0,30,0,0,1085.1731614000055,30,35.46338370000012,37.253038700000616,6.020955007291179e-05,0.0,36.17243871333351
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F7,30,853720.7135506578,30,94.72844845119108,127267.20851750016,0,30,0,0,345.60835300001054,30,11.131573900001968,12.041095299999142,28457.357118355263,0.0,11.520278433333685
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F8,30,3916.5,30,74.0,208.0,0,30,0,0,752.0949618000159,30,24.178863200002525,26.30696049999824,130.55,0.0,25.06983206000053
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,HPSO-TVAC,CEC2017-F9,30,13.215776605093993,30,1.1368683772161605e-13,2.1808854392548938,0,30,0,0,364.4335221999863,30,11.61169539999537,13.223789700001362,0.44052588683646643,0.0,12.147784073332877
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F1,30,37440376355.81303,30,58.72509188516239,5581259059.961477,0,30,0,0,105.19262919999528,30,3.281392400000186,3.8156380000000354,1248012545.1937675,0.0,3.506420973333176
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F10,30,-92368.07046057211,30,-5207.398074230492,-1457.764160866678,0,30,0,0,728.7250603000211,30,23.508091899995637,25.436808600003133,-3078.9356820190706,0.0,24.290835343334038
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F11,30,1369785.3812121628,30,9044.335965326723,106057.04060106027,0,30,0,0,626.2922843999986,30,19.788942099999986,22.744297199998982,45659.51270707209,0.0,20.876409479999953
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F12,30,1996067442.770359,30,6315.150474903435,1174491278.951887,0,30,0,0,1001.8725880999773,30,30.15526530000352,35.57359169999836,66535581.42567863,0.0,33.39575293666591
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F13,30,868254849.771314,30,3486.9496554027346,354501856.5457009,0,30,0,0,674.4296630000026,30,21.47127989999717,23.512931699995534,28941828.325710468,0.0,22.480988766666755
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F14,30,2733466.4192562737,30,7999.066424957742,343040.8059649715,0,30,0,0,697.6744133000029,30,22.416501699997752,24.600839600003383,91115.54730854246,0.0,23.255813776666763
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F15,30,70198362.37463032,30,5334.444193003694,58630429.59046809,0,30,0,0,629.6380502000029,30,18.177720599996974,23.171034699997108,2339945.4124876773,0.0,20.987935006666763
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F16,30,14112484.207568552,30,-339.92644664354725,6283772.3322878005,0,30,0,0,1810.5686873000159,30,59.27311460000056,61.1082791000008,470416.14025228505,0.0,60.3522895766672
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F17,30,661419.2887410161,30,550.898673943755,101692.24288930352,0,30,0,0,5975.797252700002,30,196.04720799999632,201.54597289999947,22047.309624700534,0.0,199.19324175666674
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F18,30,1272122.8134917996,30,8054.732908007656,249731.78323411927,0,30,0,0,589.2821667000026,30,19.04345309999917,20.287382200003776,42404.09378305999,0.0,19.642738890000086
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F19,30,16109012079.203419,30,5997.779833632486,6113022064.604106,0,30,0,0,2749.901284399988,30,90.37241269999504,92.9268551999994,536967069.3067806,0.0,91.66337614666627
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F20,30,1116.428735918871,30,-495.3761201124139,505.1080443331544,0,30,0,0,5261.887232899971,30,172.933600999997,180.93652070000823,37.2142911972957,0.0,175.3962410966657
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F21,30,54594.00636627277,30,321.37841598412024,7448.199788317535,0,30,0,0,850.0568202000577,30,27.128081100003328,29.36406480000005,1819.8002122090923,0.0,28.335227340001925
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F22,30,-179659.5541364688,30,-8426.30555051339,-3015.2985598521013,0,30,0,0,1256.8834292000538,30,39.8992247999995,45.4356778000074,-5988.65180454896,0.0,41.89611430666846
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F23,30,178145.46988525396,30,459.4740596101183,14786.3944787699,0,30,0,0,1511.8809237000387,30,47.01276040000084,54.88120350000099,5938.182329508465,0.0,50.39603079000129
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F24,30,157691.07866787206,30,200.0535770534466,9378.84935642346,0,30,0,0,1309.7497109999822,30,37.33388710000145,50.36142430000473,5256.369288929069,0.0,43.65832369999941
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F25,30,13898.565498078251,30,421.2332957346689,874.0752049326788,0,30,0,0,1714.2889115000144,30,52.48329209999065,61.37438690000272,463.28551660260837,0.0,57.14296371666715
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F26,30,28223.282796919077,30,849.6972295092928,1673.877251702832,0,30,0,0,7035.790148400032,30,183.09996080001287,254.49769099999685,940.7760932306359,0.0,234.52633828000108
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F27,30,16280.623087110436,30,480.40403503882817,673.0919097545752,0,30,0,0,6873.613998999979,30,213.81704439999885,275.9302452999982,542.6874362370146,0.0,229.12046663333265
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F28,30,15972.007602446645,30,247.3098659206571,901.853907405632,0,30,0,0,6412.019771500054,30,211.11722750001357,216.0478237000061,532.4002534148882,0.0,213.73399238333513
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F29,30,247767465.99894708,30,5852.823095643831,139870228.14718714,0,30,0,0,9310.078235300083,30,239.57690400001596,344.3106060999853,8258915.533298236,0.0,310.33594117666945
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F3,30,13003.890929000067,30,0.0005796788572638,2253.557853850406,0,30,0,0,206.9314534000041,30,5.979240799999388,8.503576400002203,433.4630309666689,0.0,6.89771511333347
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F30,30,3430405153.543856,30,4913.419091121337,3408846131.165609,0,30,0,0,4144.086426499969,30,135.67923519999022,139.95184650001465,114346838.45146187,0.0,138.13621421666565
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F4,30,5253.374158185013,30,32.414468129102545,1001.1638408377926,0,30,0,0,238.0487930000054,30,7.635290900001564,8.34054130000004,175.1124719395004,0.0,7.9349597666668465
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F5,30,66324.3984304896,30,82.20481892231146,8674.677826686606,0,30,0,0,181.64830920000895,30,5.784367000000202,6.572369200002868,2210.81328101632,0.0,6.054943640000299
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F6,30,0.002159791940811831,30,1.0294991170667345e-07,0.0004257302433643,0,30,0,0,1072.4713781000028,30,35.030989099999715,36.36152930000026,7.19930646937277e-05,0.0,35.74904593666676
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F7,30,2791027.6375401514,30,14266.41556744088,390923.2432283527,0,30,0,0,358.3987521999952,30,11.447829500000807,13.026667100002667,93034.25458467171,0.0,11.946625073333173
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F8,30,5892.534022703638,30,102.00078515388408,428.4323056012458,0,30,0,0,763.0996968999971,30,23.57952850000584,27.3611321999997,196.41780075678793,0.0,25.436656563333237
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO,CEC2017-F9,30,120.51669783847046,30,6.559938697137113e-06,16.71664798355232,0,30,0,0,366.05572999999276,30,11.587309900001856,13.056344500000703,4.017223261282349,0.0,12.201857666666426
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F1,30,44642195443.45079,30,3.0170132893682933,7352156390.558496,0,30,0,0,133.997131300006,30,3.509115100001509,5.459427400001005,1488073181.4483597,0.0,4.466571043333533
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F10,30,-111204.72956931079,30,-6293.154079707245,-1507.0967700054844,0,30,0,0,736.338598400027,30,23.317899800000305,26.63871950000612,-3706.8243189770265,0.0,24.544619946667567
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F11,30,3067603.653090522,30,4265.656610672006,325526.8424347696,0,30,0,0,630.134733899984,30,19.58087649999652,22.35608890000003,102253.4551030174,0.0,21.004491129999465
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F12,30,3499260272.948278,30,9952.657954901648,1396792706.446625,0,30,0,0,1016.5404028000048,30,30.516352399994503,35.311125100000936,116642009.09827593,0.0,33.88468009333349
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F13,30,1805590362.5120177,30,18024.70632759741,1046041853.067402,0,30,0,0,570.6750792000093,30,17.86136190000252,22.95242080000025,60186345.41706726,0.0,19.02250264000031
results\cec\cec2017_full_parallel_checkpoint_raw_results.csv,PSO-AW,CEC2017-F14,30,2953292.3688248782,30,9623.337757688168,247175.72996501115,0,30,0,0,706.536500999995,30,22.574036000005435,24.972965799999656,98443.07896082927,0.0,23.551216699999834
