source_file,Algorithm,FunctionID,Function,__rows,FE__sum,FE__count,RestartIndex__sum,RestartIndex__count,RestartedParticles__sum,RestartedParticles__count,RestartRatio__sum,RestartRatio__count,Diversity__sum,Diversity__count,Stagnation__sum,Stagnation__count,BestFitnessAfterRestart__sum,BestFitnessAfterRestart__count,BestErrorAfterRestart__sum,BestErrorAfterRestart__count,FE__min,RestartIndex__min,RestartedParticles__min,RestartRatio__min,Diversity__min,Stagnation__min,BestFitnessAfterRestart__min,BestErrorAfterRestart__min,FE__max,RestartIndex__max,RestartedParticles__max,RestartRatio__max,Diversity__max,Stagnation__max,BestFitnessAfterRestart__max,BestErrorAfterRestart__max,FE__mean,RestartIndex__mean,RestartedParticles__mean,RestartRatio__mean,Diversity__mean,Stagnation__mean,BestFitnessAfterRestart__mean,BestErrorAfterRestart__mean
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-EIS,23,F23,72982,15017620970,72982,88865118,72982,472064,72982,8675.991406331063,72982,3224.241898233253,72982,86410,72982,207146308.40611535,72982,39287708.40611535,72982,4860,1,1,0.0800019348959656,0.0297560397837122,0,2500.004191490675,200.0041914906751,300000,2556,11,0.2095613453842417,0.0885735158362593,50,12705.14308547145,10405.14308547145,205771.5734016607,1217.6306212490751,6.4682250417911265,0.11887850985628048,0.044178590587175645,1.1839905730180045,2838.320522952445,538.3205229524451
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-EIS,24,F24,64322,12603898623,64322,69002705,64322,419269,64322,7718.288016361943,64322,2831.8608087176362,64322,110942,64322,183187655.23743433,64322,28814855.237434335,64322,4360,1,2,0.0800005647787172,0.0314487631572105,0,2820.984375494614,420.9843754946141,300000,2208,10,0.1987279157938528,0.0942678669697533,50,3662.997301763106,1262.997301763106,195950.04233388265,1072.769892105345,6.518283013587886,0.11999452778772338,0.044026317725158366,1.7247908958054787,2847.9782226521925,447.97822265219264
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-EIS,25,F25,77345,12469066059,77345,99837810,77345,523832,77345,9684.162228871424,77345,3322.262964330737,77345,114996,77345,259787019.64659944,77345,66424519.64659945,77345,605,1,3,0.080006643468527,0.0288102230719974,0,3326.8989463251487,826.8989463251487,300000,2679,11,0.2156145723392166,0.0559835911347056,50,3916.2199172209007,1416.2199172209007,161213.60215915702,1290.8114293102333,6.772667916478118,0.12520734667879532,0.042953816850872545,1.48679294072015,3358.808192470094,858.8081924700944
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-EIS,26,F26,77113,12583736916,77113,99319086,77113,526211,77113,9733.89581134419,77113,3300.9907512321606,77113,111573,77113,242069718.77807078,77113,41575918.77807078,77113,1005,1,1,0.080013472376739,0.0282636720901492,0,3087.192293429093,487.1922934290928,300000,2704,11,0.2191124986230448,0.0684703370218787,50,3384.3309143039,784.3309143038996,163185.67447771452,1287.9681247001154,6.8238948037295915,0.12622898618059458,0.042807188816829336,1.4468766615227004,3139.1557685224384,539.1557685224382
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-EIS,27,F27,67177,13049834321,67177,75413256,67177,433698,67177,7975.378794001806,67177,2966.1657654080273,67177,92960,67177,204688003.38622892,67177,23310103.386228915,67177,1655,1,1,0.080000120690826,0.0298467100387415,0,2700.021560464282,0.0215604642821745,300000,2467,11,0.2089810557520541,0.0869866976029988,50,3792.257744587776,1092.257744587776,194260.45106211948,1122.6052964556322,6.456048945323548,0.11872186602560111,0.04415448390681375,1.3838069577385117,3046.9953017584726,346.99530175847264
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-EIS,28,F28,56437,11060302054,56437,53608578,56437,358297,56437,6582.105333447435,56437,2515.7908900984908,56437,96660,56437,140736137806.79755,56437,140578114206.79755,56437,2860,1,4,0.0800002427423466,0.0307019037240541,0,6371.267180729254,3571.2671807292536,300000,2274,11,0.2035078161660533,0.1136028442663304,50,3188725366.9239526,3188722566.9239526,195976.0804791183,949.8835515707781,6.348618813898684,0.11662748433558544,0.04457697769368483,1.7127062033772171,2493685.6637808094,2490885.6637808094
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-EIS,29,F29,56179,11124518397,56179,52751678,56179,358431,56179,6586.318435347052,56179,2502.81427933215,56179,105600,56179,477972637416.4347,56179,477809718316.4347,56179,4010,1,1,0.080002482082102,0.0302777702126205,0,33342.10305670259,30442.10305670259,300000,2101,11,0.2062222706392286,0.1047232386750088,50,6213808351.921091,6213805451.921091,198019.16013100982,938.9928265010058,6.380159846205878,0.11723808603476481,0.04455070897189608,1.879705939941971,8508030.356831461,8505130.356831461
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,1,F1,52894,10949402980,52894,46659308,52894,528940,52894,10578.800000000001,52894,2308.945809049114,52894,70681,52894,4666701415935.803,52894,4666696126535.803,52894,4610,1,10,0.2,0.0312848793171138,0,103.42950965914268,3.429509659142681,299990,1796,10,0.2,0.0930343152648283,50,15109186822.314344,15109186722.314344,207006.5221008054,882.128559004802,10.0,0.2,0.043652319904887396,1.3362763262373805,88227424.96192011,88227324.96192011
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,3,F3,50195,10105212610,50195,42022956,50195,501950,50195,10039.0,50195,2212.258062907155,50195,78093,50195,18554199.098302208,50195,3495699.0983022056,50195,4260,1,10,0.2,0.0304233377651938,0,331.813682804646,31.81368280464602,300000,1708,10,0.2,0.0919937601312774,50,1965.810269520165,1665.8102695201655,201319.1076800478,837.1940631537005,10.0,0.2,0.04407327548375645,1.5557924096025502,369.64237669692614,69.64237669692609
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,4,F4,50827,10418862790,50827,43085319,50827,508270,50827,10165.400000000001,50827,2228.494808560063,50827,84297,50827,40440510.619672716,50827,20109710.619672712,50827,4210,1,10,0.2,0.031572618451529,0,501.485287413223,101.48528741322298,300000,1725,10,0.2,0.0919623414571197,50,17281.478184775802,16881.478184775802,204986.7745489602,847.6856591968835,10.0,0.20000000000000004,0.04384470475456083,1.658508273161902,795.6501587674409,395.65015876744076
