source_file,Algorithm,FunctionID,Function,Run,__rows,FE__sum,FE__count,RestartIndex__sum,RestartIndex__count,RestartedParticles__sum,RestartedParticles__count,RestartRatio__sum,RestartRatio__count,Diversity__sum,Diversity__count,Stagnation__sum,Stagnation__count,BestFitnessAfterRestart__sum,BestFitnessAfterRestart__count,BestErrorAfterRestart__sum,BestErrorAfterRestart__count,FE__min,RestartIndex__min,RestartedParticles__min,RestartRatio__min,Diversity__min,Stagnation__min,BestFitnessAfterRestart__min,BestErrorAfterRestart__min,FE__max,RestartIndex__max,RestartedParticles__max,RestartRatio__max,Diversity__max,Stagnation__max,BestFitnessAfterRestart__max,BestErrorAfterRestart__max,FE__mean,RestartIndex__mean,RestartedParticles__mean,RestartRatio__mean,Diversity__mean,Stagnation__mean,BestFitnessAfterRestart__mean,BestErrorAfterRestart__mean
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,20,F20,25,1748,359818760,1748,1528626,1748,17480,1748,349.6,1748,76.39534853442069,1748,2640,1748,4201699.197386774,1748,705699.1973867744,1748,5310,1,10,0.2,0.031640272036834,0,2100.0020575880235,100.00205758802348,299980,1748,10,0.2,0.0729255433840845,50,4249.525288286713,2249.525288286713,205845.97254004577,874.5,10.0,0.2,0.043704432800011836,1.5102974828375286,2403.7180763082233,403.7180763082233
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,20,F20,26,1771,367422710,1771,1569106,1771,17710,1771,354.20000000000005,1771,77.84594695642048,1771,2720,1771,4368245.174268193,1771,826245.1742681923,1771,7660,1,10,0.2,0.0320697611177916,0,2344.345838760033,344.3458387600331,299960,1771,10,0.2,0.0855661529397352,50,7379.360349448991,5379.360349448991,207466.23941276115,886.0,10.0,0.20000000000000004,0.04395592713518943,1.5358554488989271,2466.5416003772966,466.5416003772966
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,20,F20,27,1719,353176000,1719,1478340,1719,17190,1719,343.8,1719,75.26074053731594,1719,2628,1719,4320095.822521959,1719,882095.8225219595,1719,9310,1,10,0.2,0.0319843369868475,0,2355.609101964039,355.6091019640389,299990,1719,10,0.2,0.0908562362453927,50,8091.394203490356,6091.394203490356,205454.3339150669,860.0,10.0,0.2,0.043781698974587516,1.5287958115183247,2513.144748413007,513.1447484130073
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,20,F20,28,1803,370669810,1803,1626306,1803,18030,1803,360.6,1803,79.39632679299132,1803,3036,1803,4378539.477070737,1803,772539.4770707363,1803,10510,1,10,0.2,0.0331138764754173,0,2320.364399886869,320.3643998868688,299980,1803,10,0.2,0.0938315455483135,50,6883.680962768202,4883.680962768202,205585.03050471438,902.0,10.0,0.2,0.044035677644476606,1.6838602329450916,2428.4744742488833,428.47447424888315
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,20,F20,29,1779,362736200,1779,1583310,1779,17790,1779,355.8,1779,77.63015485611926,1779,2856,1779,4443451.825058471,1779,885451.8250584711,1779,4960,1,10,0.2,0.0326244889801381,0,2335.975700820617,335.97570082061657,299990,1779,10,0.2,0.0866915488851621,50,8028.981094154677,6028.981094154677,203898.93198426082,890.0,10.0,0.2,0.043636961695401495,1.6053962900505903,2497.724466024998,497.7244660249978
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,20,F20,30,1772,361431830,1772,1570878,1772,17720,1772,354.40000000000003,1772,77.59426811416428,1772,2884,1772,4386424.851811582,1772,842424.8518115823,1772,4760,1,10,0.2,0.0322543201347873,0,2351.7934964323163,351.79349643231626,299920,1772,10,0.2,0.0863058351163475,50,8699.197987434862,6699.197987434862,203968.3013544018,886.5,10.0,0.2,0.04378909035788052,1.6275395033860045,2475.409058584414,475.4090585844144
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,1,1661,328679510,1661,1380291,1661,16610,1661,332.20000000000005,1661,74.53067176408005,1661,2961,1661,3801956.669712707,1661,313856.6697127068,1661,3810,1,10,0.2,0.0324831103806499,0,2199.479339752216,99.47933975221576,299960,1661,10,0.2,0.0776355755973856,50,2406.6436758209225,306.64367582092245,197880.49969897652,831.0,10.0,0.20000000000000004,0.044870964337194494,1.7826610475617097,2288.9564537704437,188.9564537704436
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,2,1625,331909300,1625,1321125,1625,16250,1625,325.0,1625,70.44767817700595,1625,3441,1625,-310449.74633611,1625,37086.85576464326,1625,5110,1,10,0.2,0.0313218666479737,0,-1968.6021910510424,0.0,299900,1625,10,0.2,0.0933590415425515,50,2357.2619720019406,257.26197200194065,204251.87692307692,813.0,10.0,0.2,0.04335241733969597,2.1175384615384614,-191.04599774529845,22.8226804705497
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,3,1657,333544930,1657,1373653,1657,16570,1657,331.40000000000003,1657,73.70448095599059,1657,3348,1657,-1453467.0650187018,1657,41354.28611753196,1657,5110,1,10,0.2,0.0322172322359657,0,-2783.247793487705,0.0,299920,1657,10,0.2,0.0878635553200058,50,2388.571288122333,288.5712881223335,201294.46590223294,829.0,10.0,0.2,0.04448067649727857,2.020519010259505,-877.1678123226927,24.957324150592616
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,4,1554,314083650,1554,1208235,1554,15540,1554,310.8,1554,69.99994743062733,1554,2983,1554,2662599.9593746956,1554,108565.71575903232,1554,6510,1,10,0.2,0.0323853664344317,0,-331.28876146993434,0.0,299990,1554,10,0.2,0.0850348173748178,50,2370.4891552498766,270.4891552498766,202113.0308880309,777.5,10.0,0.2,0.045045011216619905,1.9195624195624195,1713.3847872424037,69.86210795304525
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,5,1629,324706450,1629,1327635,1629,16290,1629,325.8,1629,72.9894049831541,1629,3360,1629,1277742.0781398872,1629,49197.46188553437,1629,6410,1,10,0.2,0.032644159703221,0,-661.3190666397236,0.0,299990,1629,10,0.2,0.0788602644332759,50,2385.569560906496,285.56956090649555,199328.69858809086,815.0,10.0,0.2,0.044806264569155374,2.0626151012891345,784.3720553344918,30.201020187559468
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,6,1601,325565510,1601,1282401,1601,16010,1601,320.20000000000005,1601,71.41491146473179,1601,3222,1601,-1952075.3868158658,1601,42901.86895176188,1601,11260,1,10,0.2,0.0316432426309521,0,-3727.713716361801,0.0,299910,1601,10,0.2,0.085666112141293,50,2336.527784386813,236.52778438681295,203351.34915677703,801.0,10.0,0.20000000000000004,0.04460644064005733,2.0124921923797627,-1219.285063595169,26.796920019838772
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,7,1648,325182610,1648,1358776,1648,16480,1648,329.6,1648,73.8764370896539,1648,3423,1648,991936.4994553275,1648,92706.37834494581,1648,5560,1,10,0.2,0.0300587410842658,0,-1661.0227028201898,0.0,299930,1648,10,0.2,0.0785232377246249,50,2358.6822310381085,258.6822310381085,197319.54490291263,824.5,10.0,0.2,0.044827935127217174,2.0770631067961167,601.9032156889124,56.25387035494285
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,8,1635,333415900,1635,1337430,1635,16350,1635,327.0,1635,71.34317352341036,1635,3424,1635,-2692235.99014497,1635,32826.879310532706,1635,10110,1,10,0.2,0.0312911168942505,0,-3730.6796735475664,0.0,300000,1635,10,0.2,0.0901647099967764,50,2358.3768522681908,258.3768522681908,203924.09785932722,818.0,10.0,0.2,0.04363496851584731,2.094189602446483,-1646.6275169082385,20.077602024790647
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,9,1636,332088510,1636,1339066,1636,16360,1636,327.20000000000005,1636,72.25812938942887,1636,3471,1636,-2480672.4186080135,1636,43326.23096326568,1636,5660,1,10,0.2,0.0321244570518139,0,-3718.7220304787934,0.0,299910,1636,10,0.2,0.088535707837142,50,2376.3012538091507,276.3012538091507,202988.086797066,818.5,10.0,0.20000000000000004,0.04416756075148464,2.121638141809291,-1516.3034343569766,26.48302626116484
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,10,1614,328189100,1614,1303305,1614,16140,1614,322.8,1614,71.45838940642031,1614,3364,1614,-1096989.6065224295,1614,27272.710159899507,1614,5710,1,10,0.2,0.0319022746641164,0,-2563.380268196529,0.0,299940,1614,10,0.2,0.0887090181406864,50,2330.685746067908,230.685746067908,203338.97149938042,807.5,10.0,0.2,0.044274095047348395,2.0842627013630732,-679.6713795058423,16.897589937979866
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,11,1596,322433260,1596,1274406,1596,15960,1596,319.20000000000005,1596,71.60014063626087,1596,2979,1596,1000638.206612003,1596,64849.289649159946,1596,10610,1,10,0.2,0.0320506114749408,0,-1489.4081740972802,0.0,299910,1596,10,0.2,0.085776497264651,50,2283.151629475188,183.1516294751882,202025.8521303258,798.5,10.0,0.20000000000000004,0.04486224350642912,1.8665413533834587,626.9662948696761,40.63238699822052
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,12,1675,336969400,1675,1403650,1675,16750,1675,335.0,1675,73.61922312247258,1675,3470,1675,-2805639.901053522,1675,28252.67518856257,1675,5710,1,10,0.2,0.0309300309226462,0,-3845.347076038145,0.0,299950,1675,10,0.2,0.0855394144145125,50,2399.614781716051,299.61478171605086,201175.76119402985,838.0,10.0,0.2,0.04395177499849109,2.071641791044776,-1675.0088961513563,16.867268769291087
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,13,1649,336077400,1649,1360425,1649,16490,1649,329.8,1649,72.27115562284936,1649,3144,1649,-2214713.369890775,1649,16368.668136386434,1649,4510,1,10,0.2,0.0326927615149615,0,-3771.399092138288,0.0,299990,1649,10,0.2,0.0862582067016151,50,2360.5777082922896,260.5777082922896,203806.79199514858,825.0,10.0,0.2,0.04382726235466911,1.9066100667070953,-1343.0645056948301,9.926420943836527
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,14,1637,333878480,1637,1340703,1637,16370,1637,327.40000000000003,1637,71.26347262706715,1637,3453,1637,-2368937.7483492633,1637,34532.27810711616,1637,5060,1,10,0.2,0.0303416839394251,0,-3546.6409212534027,0.0,299920,1637,10,0.2,0.090264238900996,50,2362.959999806024,262.9599998060239,203957.53207086134,819.0,10.0,0.2,0.043532970450254824,2.1093463653023825,-1447.1214101095072,21.094855288403274
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,15,1638,330583860,1638,1342341,1638,16380,1638,327.6,1638,72.68215493908033,1638,3143,1638,-2127471.9188057426,1638,48390.27573845476,1638,8260,1,10,0.2,0.0296847255400944,0,-3312.069717165496,0.0,299980,1638,10,0.2,0.0879760490602606,50,2361.917074511892,261.9170745118922,201821.64835164836,819.5,10.0,0.2,0.04437249996280851,1.9188034188034189,-1298.822905253811,29.54229288061951
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,16,1567,314886630,1567,1228528,1567,15670,1567,313.40000000000003,1567,71.0367131998619,1567,2914,1567,2911342.050892976,1567,116588.95244988299,1567,8910,1,10,0.2,0.0321373969410682,0,719.2783199581129,0.0,299920,1567,10,0.2,0.0807761860813029,50,2392.6304126466,292.6304126465998,200948.71091257178,784.0,10.0,0.2,0.045332937587659154,1.8596043395022335,1857.9081371365514,74.40264993610911
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,17,1610,329225500,1610,1296855,1610,16100,1610,322.0,1610,71.22192476046621,1610,2977,1610,-1918136.6802450349,1610,32647.55032264263,1610,5310,1,10,0.2,0.0317900314159735,0,-3384.985272745312,0.0,300000,1610,10,0.2,0.0822888716301325,50,2387.550954829519,287.550954829519,204487.88819875778,805.5,10.0,0.2,0.044237220348115655,1.8490683229813665,-1191.3892423882205,20.277981566858777
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,18,1588,320455510,1588,1261666,1588,15880,1588,317.6,1588,70.97305518314032,1588,2892,1588,1805547.3380965255,1588,80644.82024639045,1588,4760,1,10,0.2,0.0306660440318807,0,-462.8156216875004,0.0,299980,1588,10,0.2,0.0836354668195001,50,2381.603627722202,281.603627722202,201798.18010075568,794.5,10.0,0.2,0.04469335968711607,1.8211586901763224,1136.9945454008348,50.783891842815144
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,19,1670,336525000,1670,1395285,1670,16700,1670,334.0,1670,73.79811679880919,1670,3621,1670,-2501210.909809711,1670,38360.51139289258,1670,6160,1,10,0.2,0.0319716359423587,0,-3567.603197903054,0.0,300000,1670,10,0.2,0.0879390069835336,50,2346.8357054266444,246.8357054266444,201511.9760479042,835.5,10.0,0.2,0.04419048910108335,2.168263473053892,-1497.7310837183898,22.97036610352849
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,20,1653,330254960,1653,1367031,1653,16530,1653,330.6,1653,73.55217590292582,1653,3200,1653,-1338880.9509133166,1653,74875.84501961085,1653,9260,1,10,0.2,0.0301359735076861,0,-3222.2224486397454,0.0,299980,1653,10,0.2,0.0898542965255536,50,2359.3604127288195,259.3604127288195,199791.2643678161,827.0,10.0,0.2,0.044496174169949075,1.9358741681790683,-809.9703272312865,45.29694193563874
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,21,1708,342031060,1708,1459486,1708,17080,1708,341.6,1708,75.03192092299285,1708,3199,1708,-2011598.4581910383,1708,25083.501167310686,1708,6860,1,10,0.2,0.0315950881597343,0,-2626.5771587187382,0.0,299980,1708,10,0.2,0.0824097834674219,50,2533.5690062279364,433.5690062279364,200252.37704918033,854.5,10.0,0.2,0.04392969609074523,1.8729508196721312,-1177.7508537418257,14.685890613179557
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,22,1590,328288650,1590,1264845,1590,15900,1590,318.0,1590,69.88540194417651,1590,3417,1590,-3221764.78659418,1590,23781.20704003527,1590,6660,1,10,0.2,0.0304452672133979,0,-4061.871588351095,0.0,300000,1590,10,0.2,0.0900593110285606,50,2345.849038872262,245.8490388722621,206470.84905660377,795.5,10.0,0.2,0.04395308298375881,2.1490566037735848,-2026.2671613799873,14.956733987443567
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,23,1679,336112300,1679,1410360,1679,16790,1679,335.8,1679,74.3032410970051,1679,3158,1679,-854006.8291560139,1679,30317.584260529864,1679,5110,1,10,0.2,0.0318430593930802,0,-2454.073060567688,0.0,299990,1679,10,0.2,0.0864457351920991,50,2444.858216182964,344.8582161829636,200186.00357355567,840.0,10.0,0.2,0.04425446164205188,1.8808814770696842,-508.64016030733404,18.056929279648518
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,24,1747,354506180,1747,1526878,1747,17470,1747,349.40000000000003,1747,72.3317779687297,1747,3312,1747,-11007078.424589252,1747,1904.526049817664,1747,9010,1,10,0.2,0.0304303776959716,0,-7508.313110370747,0.0,299970,1747,10,0.2,0.0985484399315551,50,3173.330158639348,1073.3301586393482,202922.82770463653,874.0,10.0,0.2,0.041403421848156666,1.8958214081282199,-6300.5600598679175,1.0901694618303743
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,25,1640,328850000,1640,1345620,1640,16400,1640,328.0,1640,74.49492950195355,1640,2968,1640,3610744.6204326516,1640,178640.1791589342,1640,6410,1,10,0.2,0.0325435968044785,0,2041.4637048735865,0.0,300000,1640,10,0.2,0.0862026251075417,50,2354.06977692246,254.06977692245985,200518.29268292684,820.5,10.0,0.2,0.04542373750119119,1.8097560975609757,2201.6735490442998,108.92693851154523
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,26,1632,331381630,1632,1332528,1632,16320,1632,326.40000000000003,1632,72.33161904749139,1632,3043,1632,-953940.1111116993,1632,21297.099636754498,1632,3860,1,10,0.2,0.0307461797761507,0,-1758.4200181362094,0.0,299970,1632,10,0.2,0.0895488227891418,50,2382.7025751130645,282.70257511306454,203052.4693627451,816.5,10.0,0.2,0.04432084500459031,1.8645833333333333,-584.5221269066784,13.049693404874079
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,27,1631,330577760,1631,1330896,1631,16310,1631,326.20000000000005,1631,71.22239852602932,1631,3625,1631,-1042794.8921084431,1631,53131.039714775194,1631,6560,1,10,0.2,0.0313486423466123,0,-2629.011698079429,0.0,299960,1631,10,0.2,0.0819367584647276,50,2353.043050296012,253.0430502960121,202684.09564684244,816.0,10.0,0.20000000000000004,0.043667932879233186,2.2225628448804415,-639.3592226293335,32.57574476687627
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,28,1591,323618410,1591,1266436,1591,15910,1591,318.20000000000005,1591,70.74475269309617,1591,3409,1591,-2426400.332963162,1591,27725.917517185957,1591,6510,1,10,0.2,0.030458523944466,0,-3725.616592380825,0.0,299910,1591,10,0.2,0.0806223828049947,50,2380.522504197236,280.52250419723623,203405.66310496544,796.0,10.0,0.20000000000000004,0.044465589373410545,2.1426775612822127,-1525.0787762182038,17.426723769444347
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,29,1622,326411180,1622,1316253,1622,16220,1622,324.40000000000003,1622,72.1155195251368,1622,3062,1622,40010.9787041481,1622,100396.40678162976,1622,11510,1,10,0.2,0.0306720352469881,0,-4249.681254282892,0.0,299970,1622,10,0.2,0.0836713231312728,50,2360.8981368405584,260.89813684055844,201239.93834771885,811.5,10.0,0.2,0.04446086283917189,1.8877928483353885,24.66768107530709,61.89667495784819
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,21,F21,30,1616,324436460,1616,1306536,1616,16160,1616,323.20000000000005,1616,71.70950579043203,1616,3083,1616,792274.6651342436,1616,51522.75987458063,1616,11860,1,10,0.2,0.0313512282545468,0,-1738.896666090047,0.0,299910,1616,10,0.2,0.0814047278018883,50,2372.8444240847048,272.8444240847048,200765.13613861386,808.5,10.0,0.20000000000000004,0.04437469417724754,1.9077970297029703,490.2689759494081,31.882895961992965
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,1,1730,358936250,1730,1497315,1730,17300,1730,346.0,1730,74.77717147452086,1730,2010,1730,4895665.690818155,1730,1089665.690818155,1730,8460,1,10,0.2,0.0324303820068902,0,2400.0000933217643,200.00009332176435,299900,1730,10,0.2,0.0736390379715938,50,19275.128864599752,17075.128864599752,207477.60115606937,865.5,10.0,0.2,0.04322379854018547,1.1618497109826589,2829.864561166564,629.8645611665636
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,2,1760,362469250,1760,1549680,1760,17600,1760,352.0,1760,76.53045603484411,1760,2511,1760,5333896.6743986765,1760,1461896.6743986763,1760,7160,1,10,0.2,0.0324136894922262,0,2400.000134654881,200.0001346548811,300000,1760,10,0.2,0.0766881900142211,50,13677.806160432396,11477.806160432396,205948.4375,880.5,10.0,0.2,0.043483213656161424,1.4267045454545455,3030.6231104537933,830.6231104537933
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,3,1741,358874510,1741,1516411,1741,17410,1741,348.20000000000005,1741,75.67194269674663,1741,2644,1741,5606585.361719344,1741,1776385.3617193438,1741,5260,1,10,0.2,0.0324494971535348,0,2400.0001595877616,200.0001595877616,299910,1741,10,0.2,0.0782789673422557,50,14766.42074087539,12566.42074087539,206131.25215393453,871.0,10.0,0.20000000000000004,0.04346464255987744,1.5186674325100518,3220.3247338996807,1020.3247338996805
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,4,1656,339125210,1656,1371996,1656,16560,1656,331.20000000000005,1656,72.26385693831183,1656,2667,1656,4849206.578196727,1656,1206006.5781967263,1656,7960,1,10,0.2,0.0326264172153112,0,2691.031642799765,491.031642799765,299960,1656,10,0.2,0.081563222785513,50,15493.7657824848,13293.7657824848,204785.75483091787,828.5,10.0,0.20000000000000004,0.04363759476951198,1.6105072463768115,2928.264841906236,728.2648419062357
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,5,1740,360107050,1740,1514670,1740,17400,1740,348.0,1740,75.52579461160232,1740,2574,1740,5354154.402015875,1740,1526154.4020158753,1740,4560,1,10,0.2,0.0321312430079151,0,2400.0000720890325,200.00007208903253,300000,1740,10,0.2,0.0806162968189251,50,13884.18277260412,11684.18277260412,206958.0747126437,870.5,10.0,0.2,0.04340562908712777,1.4793103448275862,3077.1002310436065,877.1002310436065
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,6,1739,359961150,1739,1512930,1739,17390,1739,347.8,1739,74.99372067350826,1739,2091,1739,4996375.521003303,1739,1170575.5210033034,1739,7460,1,10,0.2,0.0324436495578127,0,2400.0000585763173,200.0000585763173,299990,1739,10,0.2,0.0760911842245311,50,15249.366628993042,13049.366628993042,206993.18573893042,870.0,10.0,0.2,0.0431246237340473,1.2024151811385855,2873.1314094326067,673.1314094326069
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,7,1669,340625550,1669,1393615,1669,16690,1669,333.8,1669,73.63749344353495,1669,2858,1669,5279481.905759839,1669,1607681.9057598393,1669,6460,1,10,0.2,0.0325865137796114,0,2751.591203276833,551.5912032768329,299940,1669,10,0.2,0.0811301518790345,50,9575.736585288916,7375.736585288916,204089.60455362493,835.0,10.0,0.2,0.044120727048253414,1.7124026363091671,3163.2605786457993,963.2605786457995
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,8,1744,361510200,1744,1521640,1744,17440,1744,348.8,1744,75.84961770295276,1744,2516,1744,4706567.570807472,1744,869767.5708074722,1744,6010,1,10,0.2,0.0322904062023571,0,2400.000125236796,200.00012523679607,299940,1744,10,0.2,0.0796284845719453,50,14436.967067841628,12236.967067841628,207287.95871559632,872.5,10.0,0.2,0.04349175327004172,1.4426605504587156,2698.7199373896055,498.7199373896056
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,9,1752,361811330,1752,1535628,1752,17520,1752,350.40000000000003,1752,76.0034136999744,1752,2377,1752,4946601.582811362,1752,1092201.5828113619,1752,8160,1,10,0.2,0.0322021977348713,0,2400.0000779645634,200.0000779645634,299920,1752,10,0.2,0.0780732717915431,50,14206.694553192046,12006.694553192046,206513.31621004565,876.5,10.0,0.2,0.043380943892679456,1.3567351598173516,2823.402729915161,623.4027299151609
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,10,1728,358905860,1728,1493856,1728,17280,1728,345.6,1728,74.59225816075231,1728,2539,1728,4664635.519672026,1728,863035.5196720256,1728,4960,1,10,0.2,0.0322294575449403,0,2400.000080109742,200.00008010974216,299930,1728,10,0.2,0.071941671398299,50,16958.444508716693,14758.444508716691,207700.15046296295,864.5,10.0,0.2,0.04316681606525018,1.4693287037037037,2699.441851662052,499.4418516620518
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,11,1724,358238950,1724,1486950,1724,17240,1724,344.8,1724,74.51036857933424,1724,2274,1724,4702871.134362112,1724,910071.1343621118,1724,11860,1,10,0.2,0.0320393669404884,0,2400.0001650567046,200.00016505670465,299990,1724,10,0.2,0.0742779545872693,50,14985.289226637717,12785.289226637717,207795.21461716937,862.5,10.0,0.2,0.04321947133372056,1.3190255220417633,2727.8834886091136,527.8834886091136
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,12,1740,360820000,1740,1514670,1740,17400,1740,348.0,1740,75.36182870479297,1740,2362,1740,5002753.557780582,1740,1174753.557780583,1740,8760,1,10,0.2,0.0321466282065475,0,2400.0000977487925,200.0000977487925,300000,1740,10,0.2,0.0716372594094797,50,15076.396929870982,12876.396929870982,207367.816091954,870.5,10.0,0.2,0.043311395807352285,1.3574712643678162,2875.1457228624035,675.145722862404
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,13,1741,361498310,1741,1516411,1741,17410,1741,348.20000000000005,1741,75.56041242349124,1741,2155,1741,4956282.168456646,1741,1126082.1684566454,1741,5010,1,10,0.2,0.0324417618625317,0,2400.0000610035163,200.0000610035163,299960,1741,10,0.2,0.0787395159280995,50,16085.276887226855,13885.276887226855,207638.3170591614,871.0,10.0,0.20000000000000004,0.04340058151837521,1.2377943710511201,2846.80193478268,646.8019347826797
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,14,1750,359599100,1750,1532125,1750,17500,1750,350.0,1750,75.6067230304998,1750,2276,1750,4995387.399924691,1750,1145387.399924691,1750,5610,1,10,0.2,0.0323161115377371,0,2400.0000513484906,200.00005134849064,300000,1750,10,0.2,0.0774580353079627,50,14985.75353012506,12785.75353012506,205485.2,875.5,10.0,0.2,0.04320384173171417,1.3005714285714285,2854.507085671252,654.5070856712521
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,15,1744,360999100,1744,1521640,1744,17440,1744,348.8,1744,75.648674974594,1744,2349,1744,4997344.813909372,1744,1160544.8139093723,1744,6660,1,10,0.2,0.03241347090953,0,2400.000415339108,200.00041533910732,299940,1744,10,0.2,0.0701638191719829,50,16435.77237711301,14235.772377113011,206994.89678899082,872.5,10.0,0.2,0.04337653381570757,1.3469036697247707,2865.4500079755576,665.4500079755575
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,16,1708,355416460,1708,1459486,1708,17080,1708,341.6,1708,74.34841624544933,1708,2600,1708,4502333.159125438,1708,744733.1591254382,1708,8210,1,10,0.2,0.0321263998844328,0,2300.000194732602,100.0001947326018,299980,1708,10,0.2,0.085496530802291,50,8196.950128566023,5996.950128566023,208089.26229508198,854.5,10.0,0.2,0.043529517708108506,1.5222482435597189,2636.0264397689916,436.0264397689919
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,17,1746,361631660,1746,1525131,1746,17460,1746,349.20000000000005,1746,75.6078913129476,1746,2182,1746,4960029.174486445,1746,1118829.174486445,1746,4410,1,10,0.2,0.031963592467395,0,2400.0002942173364,200.00029421733643,299910,1746,10,0.2,0.0716990564223485,50,19260.449581095752,17060.449581095752,207120.08018327606,873.5,10.0,0.20000000000000004,0.04330348872448316,1.2497136311569301,2840.795632581011,640.7956325810109
results\cec2017_ablation6\ablation6_restart_details.csv,ARPSO-Fixed,22,F22,18,1704,357257750,1704,1452660,1704,17040,1704,340.8,1704,73.38041469426092,1704,2111,1704,5205839.685644786,1704,1457039.685644786,1704,7660,1,10,0.2,0.0320172265889589,0,2400.000030343751,200.00003034375092,299940,1704,10,0.2,0.0689334057461429,50,15444.84234287486,13244.84234287486,209658.30399061032,852.5,10.0,0.2,0.043063623646866736,1.238849765258216,3055.0702380544517,855.0702380544519
